schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0001,J_AUTO_0001,synthetic_auto_not_ocr,connector,3337.465637,667.263571,3297.226929,622.890133,3377.704346,711.637009,,unknown,,,current_component_detector,0.657066,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0002,J_AUTO_0002,synthetic_auto_not_ocr,connector,3202.277771,668.351799,3160.569824,624.049606,3243.985718,712.653992,,unknown,,,current_component_detector,0.566358,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0003,J_AUTO_0003,synthetic_auto_not_ocr,connector,3064.064392,668.958660,3018.825195,624.939262,3109.303589,712.978058,,unknown,,,current_component_detector,0.603351,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0004,J_AUTO_0004,synthetic_auto_not_ocr,connector,2932.338196,670.007542,2886.402344,623.992256,2978.274048,716.022827,,unknown,,,current_component_detector,0.497530,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0005,J_AUTO_0005,synthetic_auto_not_ocr,connector,2804.091553,670.322548,2763.867798,625.887589,2844.315308,714.757507,,unknown,,,current_component_detector,0.374677,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0006,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,2605.819763,810.691582,2597.824707,795.388992,2613.814819,825.994171,,unknown,,,current_component_detector,0.485573,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0007,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,2584.411987,810.976044,2576.418823,796.282288,2592.405151,825.669800,,unknown,,,current_component_detector,0.448810,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0008,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,2540.485535,811.713486,2532.791992,796.948273,2548.179077,826.478699,,unknown,,,current_component_detector,0.328638,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0009,C_AUTO_0004,synthetic_auto_not_ocr,capacitor,2495.080872,812.376091,2487.382446,797.832901,2502.779297,826.919281,,unknown,,,current_component_detector,0.268295,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0010,C_AUTO_0005,synthetic_auto_not_ocr,capacitor,2562.531311,812.635864,2554.107422,798.467834,2570.955200,826.803894,,unknown,,,current_component_detector,0.440596,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0011,C_AUTO_0006,synthetic_auto_not_ocr,capacitor,2472.757874,812.771492,2464.204346,796.937607,2481.311401,828.605377,,unknown,,,current_component_detector,0.483605,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0012,C_AUTO_0007,synthetic_auto_not_ocr,capacitor,2518.209229,812.808960,2510.240356,797.546783,2526.178101,828.071136,,unknown,,,current_component_detector,0.493817,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0013,C_AUTO_0008,synthetic_auto_not_ocr,capacitor,2607.191101,847.936157,2599.919922,835.632172,2614.462280,860.240143,,unknown,,,current_component_detector,0.393757,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0014,C_AUTO_0009,synthetic_auto_not_ocr,capacitor,2563.523926,848.099396,2556.491211,834.478271,2570.556641,861.720520,,unknown,,,current_component_detector,0.412439,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0015,C_AUTO_0010,synthetic_auto_not_ocr,capacitor,2584.004578,848.772324,2577.329834,835.985504,2590.679321,861.559143,,unknown,,,current_component_detector,0.478355,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_014,source_image_pixels,slot_0016,C_AUTO_0011,synthetic_auto_not_ocr,capacitor,2541.289856,849.277237,2534.735474,835.536713,2547.844238,863.017761,,unknown,,,current_component_detector,0.420527,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
