schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0001,LED_AUTO_0001,synthetic_auto_not_ocr,led,2206.423187,1230.894217,2181.438095,1214.004551,2231.408279,1247.783882,,unknown,,,current_component_detector,0.670919,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0002,LED_AUTO_0002,synthetic_auto_not_ocr,led,2320.510132,1233.825420,2295.396210,1216.695351,2345.624054,1250.955490,,unknown,,,current_component_detector,0.725575,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0003,LED_AUTO_0003,synthetic_auto_not_ocr,led,2435.034683,1236.375601,2410.375946,1219.944988,2459.693420,1252.806213,,unknown,,,current_component_detector,0.772298,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0004,LED_AUTO_0004,synthetic_auto_not_ocr,led,2547.860077,1237.705858,2521.308655,1219.309765,2574.411499,1256.101952,,unknown,,,current_component_detector,0.723010,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0005,LED_AUTO_0005,synthetic_auto_not_ocr,led,2662.900604,1240.504530,2641.623291,1224.069538,2684.177917,1256.939522,,unknown,,,current_component_detector,0.687283,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0006,LED_AUTO_0006,synthetic_auto_not_ocr,led,2777.508148,1241.723595,2752.898682,1224.156876,2802.117615,1259.290314,,unknown,,,current_component_detector,0.587789,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0007,LED_AUTO_0007,synthetic_auto_not_ocr,led,2788.438629,1242.777603,2750.706299,1222.343124,2826.170959,1263.212082,,unknown,,,current_component_detector,0.566379,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0008,LED_AUTO_0008,synthetic_auto_not_ocr,led,2891.549011,1245.516510,2869.137268,1227.918373,2913.960754,1263.114647,,unknown,,,current_component_detector,0.583770,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0009,LED_AUTO_0009,synthetic_auto_not_ocr,led,3005.263153,1246.522392,2983.666626,1228.690369,3026.859680,1264.354416,,unknown,,,current_component_detector,0.642444,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0010,LED_AUTO_0010,synthetic_auto_not_ocr,led,3119.448914,1249.328304,3097.213623,1231.828880,3141.684204,1266.827728,,unknown,,,current_component_detector,0.647171,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0011,LED_AUTO_0011,synthetic_auto_not_ocr,led,3232.728149,1251.373489,3211.639771,1236.158730,3253.816528,1266.588249,,unknown,,,current_component_detector,0.747117,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0012,LED_AUTO_0012,synthetic_auto_not_ocr,led,3347.553589,1252.417400,3318.620239,1234.543243,3376.486938,1270.291557,,unknown,,,current_component_detector,0.669281,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0013,LED_AUTO_0013,synthetic_auto_not_ocr,led,3119.438721,1252.977707,3094.594360,1230.484734,3144.283081,1275.470680,,unknown,,,current_component_detector,0.428013,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0014,LED_AUTO_0014,synthetic_auto_not_ocr,led,2416.913803,1259.670238,2385.425262,1244.375748,2448.402344,1274.964729,,unknown,,,current_component_detector,0.251724,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0015,LED_AUTO_0015,synthetic_auto_not_ocr,led,2413.883026,1260.696491,2388.547241,1249.798859,2439.218811,1271.594124,,unknown,,,current_component_detector,0.757817,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0016,LED_AUTO_0016,synthetic_auto_not_ocr,led,2430.557251,1298.206211,2420.082397,1282.227440,2441.032104,1314.184982,,unknown,,,current_component_detector,0.347833,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0017,Q_AUTO_0001,synthetic_auto_not_ocr,transistor,3068.769867,1305.355911,3006.617737,1281.075195,3130.921997,1329.636627,,unknown,,,current_component_detector,0.329782,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0018,LED_AUTO_0017,synthetic_auto_not_ocr,led,2274.123314,1309.169823,2263.683029,1293.111755,2284.563599,1325.227890,,unknown,,,current_component_detector,0.336696,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0019,LED_AUTO_0018,synthetic_auto_not_ocr,led,3408.578674,1321.328690,3392.567749,1312.407959,3424.589600,1330.249420,,unknown,,,current_component_detector,0.347051,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0020,U_AUTO_0001,synthetic_auto_not_ocr,ic,2774.000000,1322.000000,2744.000000,1290.500000,2804.000000,1353.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0021,U_AUTO_0002,synthetic_auto_not_ocr,ic,2904.000000,1324.000000,2875.500000,1292.000000,2932.500000,1356.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0022,U_AUTO_0003,synthetic_auto_not_ocr,ic,2363.000000,1326.000000,2332.540039,1305.014771,2393.459961,1346.985229,-87.064331,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0023,Q_AUTO_0002,synthetic_auto_not_ocr,transistor,2366.744812,1326.852264,2333.165375,1297.710388,2400.324249,1355.994141,,unknown,,,current_component_detector,0.397763,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0024,U_AUTO_0004,synthetic_auto_not_ocr,ic,2193.000000,1330.000000,2162.200928,1311.002563,2223.799072,1348.997437,-89.060806,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0025,Q_AUTO_0003,synthetic_auto_not_ocr,transistor,3056.322418,1330.738228,3018.545593,1313.182404,3094.099243,1348.294052,,unknown,,,current_component_detector,0.254655,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0026,J_AUTO_0001,synthetic_auto_not_ocr,connector,3286.069885,1367.154106,3221.107666,1320.957870,3351.032104,1413.350342,,unknown,,,current_component_detector,0.382266,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_022,source_image_pixels,slot_0027,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,2270.633537,1373.552597,2249.576950,1362.495468,2291.690125,1384.609726,,unknown,,,current_component_detector,0.467655,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
