schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,3655.618408,747.472147,3635.054688,731.838459,3676.182129,763.105835,,unknown,,,current_component_detector,0.258173,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0002,U_AUTO_0002,synthetic_auto_not_ocr,ic,1927.000000,830.000000,1879.927368,758.002625,1974.072632,901.997375,-1.278320,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0003,U_AUTO_0003,synthetic_auto_not_ocr,ic,3788.155640,856.246559,3769.482666,818.391769,3806.828613,894.101349,,unknown,,,current_component_detector,0.517990,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0004,U_AUTO_0004,synthetic_auto_not_ocr,ic,1715.325813,901.209732,1698.386719,880.983322,1732.264908,921.436142,,unknown,,,current_component_detector,0.418457,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0005,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,1757.000862,915.796516,1737.290878,895.688339,1776.710846,935.904694,,unknown,,,current_component_detector,0.533809,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0006,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,2104.609131,916.040573,2085.804565,895.163116,2123.413696,936.918030,,unknown,,,current_component_detector,0.662214,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0007,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,3091.372742,977.625290,3064.395752,952.545746,3118.349731,1002.704834,,unknown,,,current_component_detector,0.414717,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0008,U_AUTO_0005,synthetic_auto_not_ocr,ic,3481.000000,1082.000000,3348.271729,950.739075,3613.728271,1213.260864,-1.229970,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,963LUA,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0009,U_AUTO_0006,synthetic_auto_not_ocr,ic,3081.347046,1160.604782,3052.902222,1133.198761,3109.791870,1188.010803,,unknown,,,current_component_detector,0.345897,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0010,U_AUTO_0007,synthetic_auto_not_ocr,ic,3910.939819,1215.028763,3878.561035,1167.241791,3943.318604,1262.815735,,unknown,,,current_component_detector,0.427305,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0011,U_AUTO_0008,synthetic_auto_not_ocr,ic,1623.000000,1219.000000,1602.468506,1187.659912,1643.531494,1250.340088,-89.012238,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0012,U_AUTO_0009,synthetic_auto_not_ocr,ic,3574.166138,1264.492889,3558.022217,1222.294922,3590.310059,1306.690857,,unknown,,,current_component_detector,0.267236,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0013,U_AUTO_0010,synthetic_auto_not_ocr,ic,1626.986792,1328.278290,1604.921452,1302.981323,1649.052132,1353.575256,,unknown,,,current_component_detector,0.539302,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0014,U_AUTO_0011,synthetic_auto_not_ocr,ic,3255.700745,1343.874359,3208.971802,1299.853699,3302.429688,1387.895020,,unknown,,,current_component_detector,0.699405,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0015,C_AUTO_0004,synthetic_auto_not_ocr,capacitor,4120.129639,1353.493347,4091.811279,1325.454712,4148.447998,1381.531982,,unknown,,,current_component_detector,0.487436,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0016,C_AUTO_0005,synthetic_auto_not_ocr,capacitor,3972.161133,1371.391388,3944.156494,1344.671326,4000.165771,1398.111450,,unknown,,,current_component_detector,0.382721,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0017,C_AUTO_0006,synthetic_auto_not_ocr,capacitor,1740.857819,1414.432983,1706.796036,1388.189453,1774.919601,1440.676514,,unknown,,,current_component_detector,0.339676,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0018,U_AUTO_0012,synthetic_auto_not_ocr,ic,1647.652193,1455.165924,1603.571049,1411.084595,1691.733337,1499.247253,,unknown,,,current_component_detector,0.584115,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0019,C_AUTO_0007,synthetic_auto_not_ocr,capacitor,3966.991455,1493.095276,3940.034424,1468.158997,3993.948486,1518.031555,,unknown,,,current_component_detector,0.348531,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0020,U_AUTO_0013,synthetic_auto_not_ocr,ic,2748.000000,1708.000000,2582.019531,1542.511841,2913.980469,1873.488159,-0.878701,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0021,U_AUTO_0014,synthetic_auto_not_ocr,ic,1653.739069,1727.946136,1608.627522,1683.117126,1698.850616,1772.775146,,unknown,,,current_component_detector,0.324319,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0022,C_AUTO_0008,synthetic_auto_not_ocr,capacitor,1751.633614,1994.589417,1717.090271,1967.582153,1786.176956,2021.596680,,unknown,,,current_component_detector,0.443159,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0023,U_AUTO_0015,synthetic_auto_not_ocr,ic,1654.776106,1995.112976,1608.518963,1949.293823,1701.033249,2040.932129,,unknown,,,current_component_detector,0.412423,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_028,source_image_pixels,slot_0024,U_AUTO_0016,synthetic_auto_not_ocr,ic,3051.000000,2026.000000,3002.481201,1955.974609,3099.518799,2096.025391,-1.270870,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
