schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0001,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,3646.224609,702.349599,3591.455933,651.193683,3700.993286,753.505516,,unknown,,,current_component_detector,0.343485,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0002,U_AUTO_0001,synthetic_auto_not_ocr,ic,2130.000000,779.000000,2083.500000,708.000000,2176.500000,850.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0003,U_AUTO_0002,synthetic_auto_not_ocr,ic,3838.000000,1072.000000,3771.500000,997.000000,3904.500000,1147.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0004,U_AUTO_0003,synthetic_auto_not_ocr,ic,3604.000000,1096.000000,3517.000000,982.500000,3691.000000,1209.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0005,U_AUTO_0004,synthetic_auto_not_ocr,ic,2038.196827,1456.682800,1986.015770,1410.768799,2090.377884,1502.596802,,unknown,,,current_component_detector,0.444383,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0006,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,3991.705566,1555.203766,3977.503174,1547.278503,4005.907959,1563.129028,,unknown,,,current_component_detector,0.258552,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0007,U_AUTO_0005,synthetic_auto_not_ocr,ic,1990.122801,1564.674164,1944.559612,1517.664062,2035.685989,1611.684265,,unknown,,,current_component_detector,0.585425,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0008,U_AUTO_0006,synthetic_auto_not_ocr,ic,3963.000000,1677.000000,3919.988770,1621.724609,4006.011230,1732.275391,-1.070825,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0009,U_AUTO_0007,synthetic_auto_not_ocr,ic,2138.000000,1866.000000,2088.500000,1786.500000,2187.500000,1945.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0010,U_AUTO_0008,synthetic_auto_not_ocr,ic,2213.646744,1997.758118,2123.026825,1951.207031,2304.266663,2044.309204,,unknown,,,current_component_detector,0.351767,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0011,U_AUTO_0009,synthetic_auto_not_ocr,ic,2660.000000,1999.000000,2620.269287,1969.009888,2699.730713,2028.990112,-1.468801,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0012,U_AUTO_0010,synthetic_auto_not_ocr,ic,3438.000000,2027.000000,3396.000000,1995.000000,3480.000000,2059.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0013,U_AUTO_0011,synthetic_auto_not_ocr,ic,2485.000000,2040.000000,2426.000000,1994.000000,2544.000000,2086.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,13DCFNK GD75232,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_029,source_image_pixels,slot_0014,U_AUTO_0012,synthetic_auto_not_ocr,ic,3876.000000,2110.000000,3829.500000,2064.000000,3922.500000,2156.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
