schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,3024.000000,939.000000,2984.053955,903.002930,3063.946045,974.997070,-0.725224,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0002,U_AUTO_0002,synthetic_auto_not_ocr,ic,2188.000000,1546.000000,2146.168945,1511.100830,2229.831055,1580.899170,-0.553247,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,MIP2G4,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0003,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,1949.373077,1569.763336,1892.049500,1517.883484,2006.696655,1621.643188,,unknown,,,current_component_detector,0.354243,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0004,BT_AUTO_0001,synthetic_auto_not_ocr,battery,4057.289062,1794.903748,3870.601562,1621.967773,4243.976562,1967.839722,,unknown,,,current_component_detector,0.572154,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0005,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,4058.475830,1806.655884,3872.951660,1627.525391,4244.000000,1985.786377,,unknown,,,current_component_detector,0.380127,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0006,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,3325.178833,1836.872833,3226.404297,1747.087341,3423.953369,1926.658325,,unknown,,,current_component_detector,0.491614,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0007,C_AUTO_0004,synthetic_auto_not_ocr,capacitor,3281.405334,1982.862915,3188.156128,1892.377686,3374.654541,2073.348145,,unknown,,,current_component_detector,0.353817,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0008,C_AUTO_0005,synthetic_auto_not_ocr,capacitor,2406.302673,1990.431641,2326.032227,1916.776489,2486.573120,2064.086792,,unknown,,,current_component_detector,0.457662,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0009,U_AUTO_0003,synthetic_auto_not_ocr,ic,3814.000000,2132.000000,3771.038330,2094.779785,3856.961670,2169.220215,-2.419509,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0010,BT_AUTO_0002,synthetic_auto_not_ocr,battery,4058.746460,2134.180054,3874.995850,1953.109009,4242.497070,2315.251099,,unknown,,,current_component_detector,0.465813,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0011,C_AUTO_0006,synthetic_auto_not_ocr,capacitor,4058.566284,2152.305786,3873.132568,1965.532837,4244.000000,2339.078735,,unknown,,,current_component_detector,0.552501,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0012,R_AUTO_0001,synthetic_auto_not_ocr,resistor,1428.284393,2423.539917,1380.908646,2379.368896,1475.660141,2467.710938,,unknown,,,current_component_detector,0.610671,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_004,source_image_pixels,slot_0013,R_AUTO_0002,synthetic_auto_not_ocr,resistor,2523.017944,2435.766479,2472.195435,2413.020508,2573.840454,2458.512451,,unknown,,,current_component_detector,0.379231,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
