schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,3177.000000,653.000000,3147.000000,635.500000,3207.000000,670.500000,-0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0002,R_AUTO_0001,synthetic_auto_not_ocr,resistor,3385.498413,670.536995,3379.308838,661.610855,3391.687988,679.463135,,unknown,,,current_component_detector,0.263827,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0003,R_AUTO_0002,synthetic_auto_not_ocr,resistor,3207.028137,696.347343,3183.981323,686.036118,3230.074951,706.658569,,unknown,,,current_component_detector,0.582158,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0004,R_AUTO_0003,synthetic_auto_not_ocr,resistor,2431.080063,709.069069,2417.343750,697.332214,2444.816376,720.805923,,unknown,,,current_component_detector,0.581009,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0005,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,2668.634552,724.806496,2651.814636,716.340317,2685.454468,733.272675,,unknown,,,current_component_detector,0.687621,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0006,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,2620.246826,725.465660,2603.946289,716.692184,2636.547363,734.239136,,unknown,,,current_component_detector,0.639986,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0007,R_AUTO_0004,synthetic_auto_not_ocr,resistor,3393.626831,725.492172,3384.313965,703.292465,3402.939697,747.691879,,unknown,,,current_component_detector,0.478265,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0008,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,2269.374352,727.283615,2225.092087,687.877701,2313.656616,766.689529,,unknown,,,current_component_detector,0.556977,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0009,R_AUTO_0005,synthetic_auto_not_ocr,resistor,3155.847900,732.591629,3133.360229,722.139252,3178.335571,743.044006,,unknown,,,current_component_detector,0.355671,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_017,source_image_pixels,slot_0010,R_AUTO_0006,synthetic_auto_not_ocr,resistor,3361.499268,738.840691,3347.671631,727.690125,3375.326904,749.991257,,unknown,,,current_component_detector,0.611272,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
