schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,2824.000000,739.000000,2791.636719,715.002930,2856.363281,762.997070,-0.895174,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0002,U_AUTO_0002,synthetic_auto_not_ocr,ic,3508.122803,747.247938,3419.421143,706.327618,3596.824463,788.168259,,unknown,,,current_component_detector,0.336600,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0003,U_AUTO_0003,synthetic_auto_not_ocr,ic,3336.000000,758.000000,3299.500000,731.500000,3372.500000,784.500000,-0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0004,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,3269.179749,763.338305,3240.452026,735.220501,3297.907471,791.456108,,unknown,,,current_component_detector,0.430600,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0005,U_AUTO_0004,synthetic_auto_not_ocr,ic,2189.000000,804.000000,2106.000000,731.000000,2272.000000,877.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0006,U_AUTO_0005,synthetic_auto_not_ocr,ic,3827.000000,812.000000,3787.000000,772.500000,3867.000000,851.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0007,U_AUTO_0006,synthetic_auto_not_ocr,ic,3671.967285,934.202179,3653.209961,907.202576,3690.724609,961.201782,,unknown,,,current_component_detector,0.469758,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0008,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,3522.687927,938.948761,3493.326660,908.583679,3552.049194,969.313843,,unknown,,,current_component_detector,0.350894,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0009,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,3306.139587,956.641396,3273.897217,928.023087,3338.381958,985.259705,,unknown,,,current_component_detector,0.437573,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_026,source_image_pixels,slot_0010,U_AUTO_0007,synthetic_auto_not_ocr,ic,2058.210739,959.057137,2038.699173,883.993881,2077.722305,1034.120392,,unknown,,,current_component_detector,0.338836,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
