schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0001,J_AUTO_0001,synthetic_auto_not_ocr,connector,2979.375122,767.486995,2796.075195,683.284140,3162.675049,851.689850,,unknown,,,current_component_detector,0.327420,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0002,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,2706.816437,934.906662,2689.786743,923.604950,2723.846130,946.208374,,unknown,,,current_component_detector,0.288933,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0003,U_AUTO_0001,synthetic_auto_not_ocr,ic,3633.000000,984.000000,3592.361572,895.936340,3673.638428,1072.063721,-89.909800,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,AM26LS32PC 005HK5U,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0004,U_AUTO_0002,synthetic_auto_not_ocr,ic,3474.000000,986.000000,3435.346680,899.431946,3512.653320,1072.567993,-89.898500,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,TAIWAN,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0005,U_AUTO_0003,synthetic_auto_not_ocr,ic,2984.000000,989.000000,2944.292480,901.906006,3023.707520,1076.093994,-89.863300,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,AM26LS32PC 005HK5U,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0006,U_AUTO_0004,synthetic_auto_not_ocr,ic,2870.000000,1008.000000,2831.775146,918.904358,2908.224854,1097.095703,-89.855300,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,TAIWAN,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0007,U_AUTO_0005,synthetic_auto_not_ocr,ic,2583.000000,1087.000000,2545.753662,1001.393677,2620.246338,1172.606323,-89.834800,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0008,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,3632.610107,1103.612152,3584.093262,1081.130676,3681.126953,1126.093628,,unknown,,,current_component_detector,0.326525,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0009,U_AUTO_0006,synthetic_auto_not_ocr,ic,3288.000000,1119.000000,3218.020264,883.858521,3357.979736,1354.141479,-89.883000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,RYT 305 0010-P,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0010,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,2131.965706,1158.075607,2111.150925,1143.944672,2152.780487,1172.206543,,unknown,,,current_component_detector,0.389842,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0011,U_AUTO_0007,synthetic_auto_not_ocr,ic,3024.672455,1201.382584,2959.978455,1140.085419,3089.366455,1262.679749,,unknown,,,current_component_detector,0.264857,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0012,C_AUTO_0004,synthetic_auto_not_ocr,capacitor,2138.939114,1204.307495,2118.834969,1193.731689,2159.043259,1214.883301,,unknown,,,current_component_detector,0.271695,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0013,U_AUTO_0008,synthetic_auto_not_ocr,ic,2394.209930,1211.013901,2372.827087,1161.369049,2415.592773,1260.658752,,unknown,,,current_component_detector,0.299721,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0014,C_AUTO_0005,synthetic_auto_not_ocr,capacitor,2483.966599,1227.333801,2472.563873,1210.091003,2495.369324,1244.576599,,unknown,,,current_component_detector,0.330149,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0015,U_AUTO_0009,synthetic_auto_not_ocr,ic,2861.000000,1275.000000,2793.140137,1134.826782,2928.859863,1415.173218,-89.852600,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,Y933 PBM 9823 RYT3080013R1D,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0016,C_AUTO_0006,synthetic_auto_not_ocr,capacitor,2581.880249,1312.412048,2557.697998,1301.533020,2606.062500,1323.291077,,unknown,,,current_component_detector,0.268632,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0017,U_AUTO_0010,synthetic_auto_not_ocr,ic,2319.000000,1377.000000,2282.228760,1292.383179,2355.771240,1461.616821,-89.815900,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0018,U_AUTO_0011,synthetic_auto_not_ocr,ic,2117.000000,1378.000000,2080.191895,1288.874023,2153.808105,1467.125977,-89.801500,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,SN74LS00N,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0019,U_AUTO_0012,synthetic_auto_not_ocr,ic,2545.000000,1454.000000,2506.366943,1408.387329,2583.633057,1499.612671,-89.832000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0020,U_AUTO_0013,synthetic_auto_not_ocr,ic,2773.000000,1709.000000,2693.783203,1628.287354,2852.216797,1789.712646,-89.845600,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0021,U_AUTO_0014,synthetic_auto_not_ocr,ic,3154.000000,1709.000000,3071.055420,1626.552734,3236.944580,1791.447266,-89.688500,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0022,U_AUTO_0015,synthetic_auto_not_ocr,ic,2235.000000,1713.000000,2156.727783,1631.737915,2313.272217,1794.262085,-89.807100,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0023,U_AUTO_0016,synthetic_auto_not_ocr,ic,2543.000000,1811.000000,2503.743652,1723.385986,2582.256348,1898.614014,-89.831900,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0024,U_AUTO_0017,synthetic_auto_not_ocr,ic,3189.000000,2017.000000,3024.598877,1942.106934,3353.401123,2091.893066,-89.687600,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0025,U_AUTO_0018,synthetic_auto_not_ocr,ic,2299.000000,2036.000000,2260.715332,1947.877441,2337.284668,2124.122559,-89.814500,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_006,source_image_pixels,slot_0026,U_AUTO_0019,synthetic_auto_not_ocr,ic,2166.000000,2037.000000,2130.187256,1944.879761,2201.812744,2129.120117,-89.805100,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
