schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,2390.900513,693.208588,2361.869751,676.717728,2419.931274,709.699448,,unknown,,,current_component_detector,0.264516,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0002,U_AUTO_0002,synthetic_auto_not_ocr,ic,1558.137665,702.095949,1492.089142,611.097126,1624.186188,793.094772,,unknown,,,current_component_detector,0.760944,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0003,U_AUTO_0003,synthetic_auto_not_ocr,ic,2768.894775,702.475098,2699.384521,610.629440,2838.405029,794.320755,,unknown,,,current_component_detector,0.895454,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0004,U_AUTO_0004,synthetic_auto_not_ocr,ic,1784.010193,702.692350,1716.258484,611.671078,1851.761902,793.713623,,unknown,,,current_component_detector,0.892871,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0005,U_AUTO_0005,synthetic_auto_not_ocr,ic,2231.035767,702.782019,2163.092896,613.016613,2298.978638,792.547424,,unknown,,,current_component_detector,0.896656,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0006,U_AUTO_0006,synthetic_auto_not_ocr,ic,3216.809265,702.814817,3147.189819,613.191174,3286.428711,792.438461,,unknown,,,current_component_detector,0.905055,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0007,U_AUTO_0007,synthetic_auto_not_ocr,ic,2008.317291,703.031170,1940.364868,610.403770,2076.269714,795.658569,,unknown,,,current_component_detector,0.857284,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0008,U_AUTO_0008,synthetic_auto_not_ocr,ic,2545.796204,703.175529,2478.511963,612.645355,2613.080444,793.705704,,unknown,,,current_component_detector,0.911270,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0009,U_AUTO_0009,synthetic_auto_not_ocr,ic,2993.797119,703.758245,2924.522095,613.693630,3063.072144,793.822861,,unknown,,,current_component_detector,0.883076,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_011,source_image_pixels,slot_0010,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,3457.098267,709.599323,3437.801758,698.442543,3476.394775,720.756104,,unknown,,,current_component_detector,0.419029,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
