schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,2170.000000,366.000000,2140.000000,345.500000,2200.000000,386.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0002,U_AUTO_0002,synthetic_auto_not_ocr,ic,2049.000000,367.000000,2018.162598,345.994568,2079.837402,388.005432,-89.045158,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0003,U_AUTO_0003,synthetic_auto_not_ocr,ic,1754.980667,377.367161,1730.668457,326.340889,1779.292877,428.393433,,unknown,,,current_component_detector,0.392657,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0004,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,1630.092606,435.911240,1621.100372,422.854279,1639.084839,448.968201,,unknown,,,current_component_detector,0.292612,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0005,U_AUTO_0004,synthetic_auto_not_ocr,ic,2180.000000,472.000000,2108.000000,398.000000,2252.000000,546.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,RTL8101L,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0006,U_AUTO_0005,synthetic_auto_not_ocr,ic,1891.000000,477.000000,1812.000000,370.000000,1970.000000,584.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,VT6307 0345CD TAIWAN 2HA100346A,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0007,U_AUTO_0006,synthetic_auto_not_ocr,ic,1667.000000,502.000000,1626.000000,460.500000,1708.000000,543.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0008,U_AUTO_0007,synthetic_auto_not_ocr,ic,3736.000000,522.000000,3700.603760,493.502930,3771.396240,550.497070,-0.818456,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0009,U_AUTO_0008,synthetic_auto_not_ocr,ic,3329.789795,535.349930,3304.424194,520.104004,3355.155396,550.595856,,unknown,,,current_component_detector,0.282375,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0010,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,2193.236969,570.847275,2183.441467,556.681824,2203.032471,585.012726,,unknown,,,current_component_detector,0.288787,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0011,U_AUTO_0009,synthetic_auto_not_ocr,ic,3899.375000,613.975204,3872.626953,582.887665,3926.123047,645.062744,,unknown,,,current_component_detector,0.252226,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0012,U_AUTO_0010,synthetic_auto_not_ocr,ic,3455.271423,614.005585,3422.463745,580.314819,3488.079102,647.696350,,unknown,,,current_component_detector,0.321369,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0013,U_AUTO_0011,synthetic_auto_not_ocr,ic,3332.000000,639.000000,3300.484375,618.669617,3363.515625,659.330383,-88.451843,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0014,U_AUTO_0012,synthetic_auto_not_ocr,ic,3728.000000,652.000000,3694.497803,630.201599,3761.502197,673.798401,-88.602821,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0015,U_AUTO_0013,synthetic_auto_not_ocr,ic,1557.576931,673.825241,1525.960579,638.232849,1589.193283,709.417633,,unknown,,,current_component_detector,0.466972,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0016,U_AUTO_0014,synthetic_auto_not_ocr,ic,3168.777832,735.622910,3140.809082,700.830292,3196.746582,770.415527,,unknown,,,current_component_detector,0.345715,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0017,U_AUTO_0015,synthetic_auto_not_ocr,ic,3898.016602,738.439651,3866.390381,704.920074,3929.642822,771.959229,,unknown,,,current_component_detector,0.270161,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0018,U_AUTO_0016,synthetic_auto_not_ocr,ic,3637.755859,739.191284,3603.714600,706.333496,3671.797119,772.049072,,unknown,,,current_component_detector,0.263379,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0019,U_AUTO_0017,synthetic_auto_not_ocr,ic,2850.000000,836.000000,2801.005127,766.311707,2898.994873,905.688293,-89.169685,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0020,U_AUTO_0018,synthetic_auto_not_ocr,ic,3085.000000,923.000000,3054.000000,890.500000,3116.000000,955.500000,-90.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0021,U_AUTO_0019,synthetic_auto_not_ocr,ic,1555.221832,989.114868,1536.930176,959.751404,1573.513489,1018.478333,,unknown,,,current_component_detector,0.546225,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_001,source_image_pixels,slot_0022,U_AUTO_0020,synthetic_auto_not_ocr,ic,3043.372253,999.484802,3007.895020,968.839417,3078.849487,1030.130188,,unknown,,,current_component_detector,0.583504,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
