schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,2810.000000,319.000000,2778.702881,296.549835,2841.297119,341.450165,-3.814075,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0002,U_AUTO_0002,synthetic_auto_not_ocr,ic,3089.000000,336.000000,3057.529785,314.026550,3120.470215,357.973450,-2.815557,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0003,U_AUTO_0003,synthetic_auto_not_ocr,ic,2997.000000,340.000000,2964.684326,317.450043,3029.315674,362.549957,-3.878525,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0004,U_AUTO_0004,synthetic_auto_not_ocr,ic,2534.697845,340.303177,2519.785889,322.300919,2549.609802,358.305435,,unknown,,,current_component_detector,0.539462,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0005,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,2495.101776,343.928631,2486.899841,331.818367,2503.303711,356.038895,,unknown,,,current_component_detector,0.276546,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0006,J_AUTO_0001,synthetic_auto_not_ocr,connector,2172.127289,347.001320,2065.386505,317.813431,2278.868073,376.189209,,unknown,,,current_component_detector,0.283565,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0007,U_AUTO_0005,synthetic_auto_not_ocr,ic,2814.000000,378.000000,2784.063477,353.194000,2843.936523,402.806000,-3.731397,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0008,U_AUTO_0006,synthetic_auto_not_ocr,ic,2931.661621,381.982483,2914.652832,367.748596,2948.670410,396.216370,,unknown,,,current_component_detector,0.265579,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0009,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,2442.256805,420.945160,2375.826416,352.732910,2508.687195,489.157410,,unknown,,,current_component_detector,0.256075,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_002,source_image_pixels,slot_0010,U_AUTO_0007,synthetic_auto_not_ocr,ic,2816.000000,435.000000,2786.525146,411.988953,2845.474854,458.011047,-4.236395,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
