schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0001,R_AUTO_0001,synthetic_auto_not_ocr,resistor,3031.554260,465.229164,3013.620239,453.028763,3049.488281,477.429565,,unknown,,,current_component_detector,0.333940,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0002,R_AUTO_0002,synthetic_auto_not_ocr,resistor,2343.805756,561.220993,2325.134460,527.054962,2362.477051,595.387024,,unknown,,,current_component_detector,0.531091,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0003,R_AUTO_0003,synthetic_auto_not_ocr,resistor,2526.809784,605.058167,2515.628845,588.227936,2537.990723,621.888397,,unknown,,,current_component_detector,0.256350,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0004,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,2859.784485,607.483536,2799.299316,543.823853,2920.269653,671.143219,,unknown,,,current_component_detector,0.494282,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0005,U_AUTO_0001,synthetic_auto_not_ocr,ic,2192.823456,625.591171,2148.457001,593.281006,2237.189911,657.901337,,unknown,,,current_component_detector,0.261619,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0006,U_AUTO_0002,synthetic_auto_not_ocr,ic,3058.082886,632.970917,3031.680420,606.847382,3084.485352,659.094452,,unknown,,,current_component_detector,0.250551,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0007,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,2818.623688,675.098511,2802.932068,665.464081,2834.315308,684.732941,,unknown,,,current_component_detector,0.256932,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0008,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,2434.338776,688.517014,2422.858887,669.504791,2445.818665,707.529236,,unknown,,,current_component_detector,0.322146,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0009,U_AUTO_0003,synthetic_auto_not_ocr,ic,2950.000000,693.000000,2922.502930,658.606628,2977.497070,727.393372,-0.842524,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_016,source_image_pixels,slot_0010,U_AUTO_0004,synthetic_auto_not_ocr,ic,2366.628922,704.978378,2316.539948,646.975647,2416.717896,762.981110,,unknown,,,current_component_detector,0.278749,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
