schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0001,R_AUTO_0001,synthetic_auto_not_ocr,resistor,3059.580841,753.772537,3037.360779,742.572777,3081.800903,764.972298,,unknown,,,current_component_detector,0.257655,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0002,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,3086.090057,842.514290,3077.993347,828.551147,3094.186768,856.477432,,unknown,,,current_component_detector,0.275392,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0003,R_AUTO_0002,synthetic_auto_not_ocr,resistor,2744.461197,868.367378,2733.393463,844.703140,2755.528931,892.031616,,unknown,,,current_component_detector,0.325633,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0004,U_AUTO_0001,synthetic_auto_not_ocr,ic,2634.579712,899.116707,2549.301666,832.851425,2719.857758,965.381989,,unknown,,,current_component_detector,0.705998,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0005,R_AUTO_0003,synthetic_auto_not_ocr,resistor,2747.626389,923.072235,2736.026825,899.155151,2759.225952,946.989319,,unknown,,,current_component_detector,0.515522,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0006,J_AUTO_0001,synthetic_auto_not_ocr,connector,2334.556133,1080.538315,2246.714407,1009.787781,2422.397858,1151.288849,,unknown,,,current_component_detector,0.431130,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0007,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,3139.402740,1113.371231,3127.853271,1092.657379,3150.952209,1134.085083,,unknown,,,current_component_detector,0.350749,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0008,Y_AUTO_0001,synthetic_auto_not_ocr,clock,2682.184647,1162.694839,2630.098267,1136.080322,2734.271027,1189.309357,,unknown,,,current_component_detector,0.321709,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0009,LED_AUTO_0001,synthetic_auto_not_ocr,led,3189.619720,1196.465836,3174.391907,1168.388519,3204.847534,1224.543152,,unknown,,,current_component_detector,0.280465,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_023,source_image_pixels,slot_0010,LED_AUTO_0002,synthetic_auto_not_ocr,led,3186.747375,1197.281052,3175.138794,1173.424896,3198.355957,1221.137207,,unknown,,,current_component_detector,0.641884,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
