schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,1985.721741,1153.880415,1936.411926,1106.977291,2035.031555,1200.783539,,unknown,,,current_component_detector,0.317836,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0002,C_AUTO_0001,synthetic_auto_not_ocr,capacitor,3588.864990,1174.810526,3483.023438,1077.755558,3694.706543,1271.865494,,unknown,,,current_component_detector,0.452268,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0003,C_AUTO_0002,synthetic_auto_not_ocr,capacitor,1795.516861,1185.747468,1693.128143,1076.288301,1897.905579,1295.206635,,unknown,,,current_component_detector,0.687079,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0004,C_AUTO_0003,synthetic_auto_not_ocr,capacitor,3269.231567,1189.093151,3163.180420,1094.488640,3375.282715,1283.697662,,unknown,,,current_component_detector,0.650219,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0005,C_AUTO_0004,synthetic_auto_not_ocr,capacitor,1628.669357,1190.502396,1531.289062,1089.867661,1726.049652,1291.137131,,unknown,,,current_component_detector,0.574978,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0006,C_AUTO_0005,synthetic_auto_not_ocr,capacitor,3434.620728,1232.130363,3331.212402,1131.700699,3538.029053,1332.560028,,unknown,,,current_component_detector,0.658519,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0007,C_AUTO_0006,synthetic_auto_not_ocr,capacitor,3097.971985,1241.576714,2998.560425,1142.155411,3197.383545,1340.998016,,unknown,,,current_component_detector,0.657748,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0008,U_AUTO_0002,synthetic_auto_not_ocr,ic,1985.120300,1256.774521,1932.765198,1208.133545,2037.475403,1305.415497,,unknown,,,current_component_detector,0.582984,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0009,U_AUTO_0003,synthetic_auto_not_ocr,ic,2220.374481,1266.926552,2196.908813,1238.120422,2243.840149,1295.732681,,unknown,,,current_component_detector,0.284066,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_020,source_image_pixels,slot_0010,C_AUTO_0007,synthetic_auto_not_ocr,capacitor,2961.628845,1282.384438,2944.024780,1271.165802,2979.232910,1293.603073,,unknown,,,current_component_detector,0.619536,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
