schema_version,status,board_id,coordinate_space,slot_id,designator,designator_source,expected_class,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg_observed,rotation_source,footprint,layer,proposal_source,confidence,upstream_text,review_reasons
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0001,U_AUTO_0001,synthetic_auto_not_ocr,ic,3756.514038,953.885437,3655.243164,932.408234,3857.784912,975.362640,,unknown,,,current_component_detector,0.425131,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0002,U_AUTO_0002,synthetic_auto_not_ocr,ic,3544.000000,1006.000000,3508.000000,976.000000,3580.000000,1036.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0003,U_AUTO_0003,synthetic_auto_not_ocr,ic,2267.000000,1018.000000,2214.000000,961.500000,2320.000000,1074.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0004,U_AUTO_0004,synthetic_auto_not_ocr,ic,3544.000000,1082.000000,3512.500000,1052.500000,3575.500000,1111.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0005,U_AUTO_0005,synthetic_auto_not_ocr,ic,3270.000000,1148.000000,3176.000000,1092.500000,3364.000000,1203.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0006,U_AUTO_0006,synthetic_auto_not_ocr,ic,3708.000000,1158.000000,3643.000000,1117.000000,3773.000000,1199.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0007,U_AUTO_0007,synthetic_auto_not_ocr,ic,2416.000000,1184.000000,2383.104004,1157.503052,2448.895996,1210.496948,-89.118599,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0008,U_AUTO_0008,synthetic_auto_not_ocr,ic,2303.385681,1206.168701,2287.752930,1188.684418,2319.018433,1223.652985,,unknown,,,current_component_detector,0.576668,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0009,U_AUTO_0009,synthetic_auto_not_ocr,ic,2123.449921,1209.276230,2108.285461,1190.846283,2138.614380,1227.706177,,unknown,,,current_component_detector,0.384401,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0010,U_AUTO_0010,synthetic_auto_not_ocr,ic,2771.000000,1242.000000,2615.000000,1092.500000,2927.000000,1391.500000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,LGPCMV1222H,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0011,U_AUTO_0011,synthetic_auto_not_ocr,ic,1885.364990,1256.799347,1841.133362,1216.567291,1929.596619,1297.031403,,unknown,,,current_component_detector,0.743931,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0012,U_AUTO_0012,synthetic_auto_not_ocr,ic,3132.000000,1267.000000,3097.000000,1243.000000,3167.000000,1291.000000,0.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0013,U_AUTO_0013,synthetic_auto_not_ocr,ic,1653.781464,1269.078720,1609.243195,1225.617157,1698.319733,1312.540283,,unknown,,,current_component_detector,0.862078,,verify_refdes;verify_footprint;verify_layer;rotation_unknown
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0014,U_AUTO_0014,synthetic_auto_not_ocr,ic,2414.000000,1277.000000,2379.399414,1250.504639,2448.600586,1303.495361,-2.602562,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0015,U_AUTO_0015,synthetic_auto_not_ocr,ic,2309.000000,1281.000000,2277.009521,1259.738037,2340.990479,1302.261963,-1.397181,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0016,U_AUTO_0016,synthetic_auto_not_ocr,ic,2162.000000,1285.000000,2129.000000,1266.000000,2195.000000,1304.000000,-90.000000,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
aoi-pnp-draft-source-pixels/1.0,NEEDS_REVIEW,pcb_dslr_015,source_image_pixels,slot_0017,U_AUTO_0017,synthetic_auto_not_ocr,ic,2162.000000,1351.000000,2127.862549,1329.947144,2196.137451,1372.052856,-3.632951,upstream_opencv_rotated_rect_not_verified_pnp,,,pcb_dslr_upstream_ic_annotation,1.000000,,verify_refdes;verify_footprint;verify_layer;rotation_not_manufacturing_verified
